symbol,shortable,day_bar_mean,day_bar_std,Short Name,GICS Sector,GICS Ind Grp Name,GICS Ind Name,GICS SubInd Name,ISIN,name,exchange,tradable,status,fractionable,margin_req,wk_day_bar,m_day_bar,Q_day_bar,last,Q_Avg_TO,m_Avg_TO,wk_Avg_TO,m2Q_TO_Ratio,wk2Q_TO_Ratio,wk2m_vol_Ratio,wk2m_day_bar_Ratio,wk_Avg_trades,m_Avg_trades,Q_Avg_trades,day_2_wk_trades,wk_2_m_trades_ratio,wk_pr_change,d_ret_std,day_return_mean,day_return_std,m2Q_VolRatio,open_gap,day_gap,last2open,last2prev_close,wk_ch_perc,m_ch_perc,past_corr,Q_loc
RCL,1.0,2.8410347399612625,1.0376253477095765,ROYAL CARIBBEAN,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",LR0008862868,Royal Caribbean Group,NYSE,1.0,active,1.0,30.0,381.19026476500653,273.11086145236993,284.10347399612624,106.15,351.5080524655274,352.8719046355122,530.3252665331635,1.0038800026355543,1.508714417247021,1.4386202740559686,108.0794033126366,65.35040000000001,53.1742,54.021203125,0.31361705513661736,1.2289869899312074,4.457783900806933,2.238609499375229,0.7560428284327703,2.1639521619210837,0.8785906392816488,-0.40326276234992003,0.0,-0.8499906594433004,-2.71285858308129,4.457783900806933,2.8585271317829397,66.14841148874977,91.73302107728337
UPS,1.0,1.6934789145383804,0.7539232101011188,UNITED PARCEL-B,Industrials,Transportation,Air Freight & Logistics,Air Freight & Logistics,US9113121068,"United Parcel Service, Inc. Class B",NYSE,1.0,active,1.0,30.0,148.1866578390689,167.48828898139456,169.34789145383803,184.19,599.8537870570187,599.5705870881147,472.2608938662018,0.9995278850029548,0.7872933439050062,0.7833328882761653,-19.301631142325647,44.8684,52.29115,51.827875,0.2982499933137798,0.8580495934780551,-0.27072391575071464,1.3124244496160662,0.04026958197876554,1.2597547820215922,0.9520014856497339,0.0,0.0,-1.4288772342930578,-1.5711003046010807,-0.27072391575071464,0.2285465527561481,54.47138338256613,80.90197883110903
EW,1.0,1.9602701927786341,1.0644480360711808,EDWARDS LIFE,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US28176E1082,Edwards Lifesciences Corp,NYSE,1.0,active,1.0,30.0,293.8546570186409,192.17012812843802,196.02701927786342,81.855,238.33350792681523,277.40102497520286,425.16931707490784,1.1639195318703741,1.7839258976772332,1.610678564683046,101.6845288902029,63.592800000000004,42.6439,37.454578125,0.19143676642638788,1.4912519727323252,-10.71662303664922,1.6927105459646374,-0.08941509570939324,1.8445069336287125,1.1544630744897055,-0.38991105154135886,0.0,0.4355828220858893,-0.2619714877543422,-10.71662303664922,-10.531205596240012,-71.65269748713222,3.44427244582049
DDOG,0.0,3.974195480793326,1.6136360291457004,DATADOG INC-A,Information Technology,Software & Services,Software,Application Software,US23804L1035,"Datadog, Inc. Class A Common Stock",NASDAQ,1.0,active,1.0,30.0,349.7047745499766,358.226345514328,397.41954807933257,115.535,432.8956549520242,434.5230349050199,373.31678563979216,1.0037592891829235,0.8623712928723323,0.8337947011992823,-8.521570964351383,51.122800000000005,61.4005,65.512265625,0.2477172611828773,0.832612112279216,0.20381613183000358,3.1167639173399344,0.9525220208174096,3.067373431566445,0.8693022576401855,0.0,0.0,0.46521739130434003,-1.015250171350246,0.20381613183000358,17.545019839251186,77.16614299239123,97.750569476082
MCD,1.0,1.131460972139093,0.4629546894830483,MCDONALDS CORP,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,US5801351017,McDonald's Corporation,NYSE,1.0,active,1.0,30.0,153.16107575479208,109.68134937617681,113.1460972139093,291.09,682.6503407396896,672.3354109781687,833.0789545533623,0.9848898782496116,1.2203596846530171,1.2422935538696056,43.47972637861527,58.2096,51.48805,50.18528125,0.2689934306368709,1.1305458256818814,-0.4343959501983963,0.7799240356377779,-0.02416558156608627,0.7185212073988805,0.9750823076536667,0.0,0.0,-0.651877133105816,-0.719645293315152,-0.4343959501983963,-1.271876271876271,-31.036921059525547,55.66323440339171
X,1.0,3.148602819975134,1.0625764078991122,US STEEL CORP,Materials,Materials,Metals & Mining,Steel,US9129091081,United States Steel Corporation,NYSE,1.0,active,1.0,30.0,364.709097950394,307.51248606260174,314.86028199751337,25.62,157.3684660872437,164.3940679540211,196.00699733417977,1.044644280022927,1.2455290580611953,1.170024508390825,57.196611887792244,55.9776,50.282000000000004,49.4311875,0.2884189390041731,1.113273139493258,0.47058823529411153,2.188430609144459,0.20622625603963643,2.20455171533414,0.9757648860935902,0.0,0.0,1.104972375690605,0.47058823529411153,0.47058823529411153,1.666666666666683,64.02122230791896,98.7704918032787
EQT,1.0,3.1842000595356774,1.411594165186183,EQT CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,US26884L1098,EQT CORP,NYSE,1.0,active,1.0,30.0,381.41194076878236,300.9916877632718,318.42000595356774,41.3,242.18918440996958,247.66131739527182,268.87617762499883,1.022594456472669,1.1101906894812215,1.0492508918486527,80.42025300551057,56.9732,54.9016,57.932328125,0.2374449741281866,1.0377329622451805,4.187689202825418,2.416035387705209,0.32860029557440606,2.24437452287907,0.955158978981404,-0.568990042674241,0.0,-0.6972830007213382,-2.0862968231389334,4.187689202825418,1.5240904621435458,63.911697571238676,91.38840070298765
ANET,1.0,3.271018373548716,1.6511526774313965,ARISTA NETWORKS,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,US0404131064,Arista Networks,NYSE,1.0,active,1.0,30.0,534.106959045666,313.61537825194034,327.10183735487163,183.67,546.2695580693166,491.4782980198611,907.8182460559404,0.8996992249703524,1.6618503312987956,1.8775104716460809,220.4915807937257,78.1884,47.5101,53.224671875,0.950332785937556,1.6457216465551534,5.502900798437582,3.405746506411006,0.303691356748614,4.20905452711865,0.8503260247268947,14.237152621058739,9.59468695596106,3.476056338028166,18.42800954284607,5.502900798437582,14.865540963101932,15.720708136269549,100.0
IBM,1.0,1.3722513950960147,0.45892577145047153,IBM,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,US4592001014,International Business Machines Corporation,NYSE,1.0,active,1.0,30.0,100.89704494589613,126.69514977828753,137.22513950960146,142.35,574.4457736205943,589.7013587237576,697.5768016062227,1.026557049949225,1.2143475218027335,1.1416715491183884,-25.798104832391402,60.0746,61.9445,59.3705,0.36547892120796477,0.9698133006158739,1.439464120287881,0.9772712235687336,0.2190423159653408,0.9812991487755526,0.9821044077334945,0.0,0.0,-1.3171577123050282,-1.269246774864763,1.439464120287881,6.493603650781776,96.46909067691261,92.13917525773192
SQ,1.0,3.9327152193376964,1.2603038099156094,BLOCK INC,Financials,Financial Services,Financial Services,Transaction & Payment Processing Services,US8522341036,"Block, Inc.",NYSE,1.0,active,1.0,40.0,317.22566927431694,399.5381659710201,393.2715219337697,78.315,614.0159924182097,610.0553136815327,422.84430418767954,0.9935495511752412,0.6886535683254288,0.6484650773569574,-82.31249669670314,64.28540000000001,91.1217,95.516734375,0.5086224865988234,0.705489471772366,1.8797970599713665,2.4873407041399367,0.4505587176145335,2.579397932325368,0.8749924558454196,0.0,0.0,-1.959188783174759,-2.7505277536321926,1.8797970599713665,18.30060422960724,77.42933020608774,91.13645458183272
NYCB,1.0,3.146472489637268,1.5722728277676277,NY COMM BANCORP,Financials,Banks,Banks,Regional Banks,US6494451031,"New York Community Bancorp, Inc.",NYSE,1.0,active,1.0,30.0,373.19839355970515,264.7311872329776,314.64724896372684,13.57,125.14944950644059,115.69426046283668,181.84542072330277,0.924448816348031,1.453026133478473,1.45895958537097,108.46720632672753,60.4696,41.004,46.01375,0.25806355590247,1.474724417130036,12.148760330578522,3.1980106541610063,0.4341112279060758,2.5240845221511723,0.8252021289413297,0.0,0.0,-1.2372634643377012,-2.162941600576773,12.148760330578522,19.139596136962233,90.39281222438463,93.37455830388694
CL,1.0,1.3434909384306155,0.4079055805514493,COLGATE-PALMOLIV,Consumer Staples,Household & Personal Products,Household Products,Household Products,US1941621039,Colgate-Palmolive Company,NYSE,1.0,active,1.0,30.0,172.2657546020776,143.40800482238805,134.34909384306155,76.48,396.5981325274028,392.77926752068896,455.824336018729,0.9903709455655342,1.1493355581729423,1.158241345467792,28.857749779689556,58.0072,47.4892,46.421984375,0.29087768414955384,1.2214819369456635,-1.7471736896197299,0.8887530051362131,-0.07163284922640396,0.8457908599019734,1.000719402168313,0.0,0.0,0.4729374671571085,0.28848675583530436,-1.7471736896197299,-0.23480302635010553,66.36596557987036,33.907284768211966
UNH,1.0,1.7815529590912507,0.7847674736728129,UNITEDHEALTH GRP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Managed Health Care,US91324P1021,UNITEDHEALTH GROUP INCORPORATED (Delaware),NYSE,1.0,active,1.0,30.0,168.72523196351307,185.07141429118622,178.15529590912507,503.53,1741.7681408263884,2127.850225925755,1264.5074295994027,1.2216610098954894,0.7259906757735576,0.5664673437248154,-16.346182327673148,55.3864,93.02565,77.168796875,0.26582337902445363,0.5953884761890942,-1.4483393028399294,1.6304038872132474,0.04418106632966532,1.6234198619335833,1.214592554233465,0.0,0.0,-0.7822660098522172,-0.5608547109820949,-1.4483393028399294,5.367456265171167,83.72804599597599,88.28743273187712
O,1.0,1.4172868086229573,0.5389755987050728,REALTY INCOME,Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs,Retail REITs,US7561091049,Realty Income Corporation,NYSE,1.0,active,1.0,30.0,187.22242683552537,143.991058491174,141.72868086229573,61.0106,247.31479982729525,269.0846672598448,299.56004250737925,1.0880249279369933,1.21124996448481,1.1014695455454782,43.23136834435138,59.8588,60.0392,60.739546875,0.43402139702098935,0.996995296406348,-2.895750437689004,0.9881496289101932,-0.00654729895083001,0.9912045087200095,1.0746943540743101,0.0,0.0,0.0009834453368329221,0.06659012629162131,-2.895750437689004,1.769140950792325,65.39299153606359,57.27681660899649
CLF,1.0,3.265766711764816,1.1929775260369082,CLEVELAND-CLIFFS,Materials,Materials,Metals & Mining,Steel,US1858991011,Cleveland-Cliffs Inc.,NYSE,1.0,active,1.0,30.0,248.40432888374144,325.78557194128115,326.5766711764816,17.5257,130.9589461607992,136.26161045232888,119.50501163801539,1.0404910427808327,0.9125379757659321,0.8548626975718662,-77.3812430575397,41.717400000000005,46.73245,46.603359375000004,0.27703068743497916,0.892685917387169,-0.3088737201365044,2.3939535211004848,0.25344001567014524,2.4078532583075445,0.9738972308768409,0.0,0.0,0.5490533562822808,-0.7042492917846865,-0.3088737201365044,4.818779904306236,55.13735452270785,96.70291777188335
WMT,1.0,1.2008758476826704,0.40313832266706634,WALMART INC,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Consumer Staples Merchandise Retail,US9311421039,Walmart Inc.,NYSE,1.0,active,1.0,30.0,95.32378385602414,105.61830717651364,120.08758476826705,159.5556,831.0133739804578,695.9730941234857,588.6848488392252,0.8374992700657213,0.7083939528187049,0.8305316462242321,-10.294523320489503,53.1326,64.21245,74.15478125,0.33559434320925385,0.8274501284408242,0.2422567066658443,0.7544062101322819,0.09011396338342907,0.7549131585656103,0.8165853581086063,0.0,0.0,-0.24657705532978857,-0.19041661453772507,0.2422567066658443,0.8568900126422418,91.70824712204141,97.44115523465705
DOW,1.0,1.9796329541134476,0.7323989122554416,DOW INC,Materials,Materials,Chemicals,Commodity Chemicals,US2605571031,Dow Inc.,NYSE,1.0,active,1.0,30.0,162.13353557408894,186.354344091045,197.96329541134475,55.9,239.47842404932092,270.91876552086103,301.580225761432,1.1312867394895874,1.2593210722788168,1.0867061128718563,-24.220808516956055,50.030800000000006,49.61935,46.33778125,0.265116688120118,1.0082921279702375,4.525056095736724,1.396165514745813,0.08335295382180094,1.3951855867107479,1.1055706695912344,0.0,0.0,-0.622222222222224,-1.009385514432437,4.525056095736724,3.941985868352549,61.232095611074755,92.58777633289986
AVGO,1.0,2.6070379471119383,2.115672497239189,BROADCOM INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,US11135F1012,Broadcom Inc. Common Stock,NASDAQ,1.0,active,1.0,30.0,183.8692471305472,198.9085837407285,260.70379471119384,909.69,2359.7008818315735,2159.549551857871,1450.2055544359491,0.9151793638275257,0.6145717728894163,0.6656519528213086,-15.039336610181294,53.4082,68.29715,77.85015625,0.40716594081058716,0.7819974918426318,-0.9041492826719177,2.427927373343992,0.6014639879770509,2.4251057733598866,0.8273793336535106,0.0,0.0,1.1913501968898066,1.2285094308128963,-0.9041492826719177,3.793756560631656,64.23823123892639,97.33230482434996
TGT,1.0,2.295439771840961,0.9429818251052734,TARGET CORP,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Consumer Staples Merchandise Retail,US87612E1064,Target Corporation,NYSE,1.0,active,1.0,30.0,189.9600036921769,179.4601000169478,229.54397718409606,134.42,761.8618243263128,535.0207663610939,559.9312059603814,0.702254331793293,0.7349511264139118,1.0288658179822918,10.49990367522912,53.902800000000006,60.34405,77.60784375,0.34341444229242263,0.8932579102662151,0.6137724550898227,1.682564063203576,-0.2229829651966161,1.6584996721495975,0.7217187603815447,0.0,0.0,-1.4010122496882715,-1.50216164724849,0.6137724550898227,-0.32626427406200476,74.91413786145822,23.02784222737814
NEM,1.0,2.3010167803796167,0.8643199599258876,NEWMONT CORP,Materials,Materials,Metals & Mining,Gold,US6516391066,Newmont Corporation,NYSE,1.0,active,1.0,30.0,187.95063020829517,214.2130239119778,230.10167803796168,42.09,328.7977705106217,297.39883751442835,238.46645908151237,0.9045038141608109,0.7252678712242325,0.8147277662293335,-26.262393703682648,54.1406,61.30180000000001,64.150453125,0.37088617414657393,0.8831812442701519,-3.4854391194680034,2.024775515443674,-0.1366640786043385,2.0301764150493176,0.9040970902428822,-0.34948741845294895,-0.34948741845294895,-0.3315178782855588,-1.9338303821062386,-3.4854391194680034,-2.207249070631956,-39.77378218089447,23.318385650224272
BKR,1.0,2.6458476065312357,1.1042917429280354,BAKER HUGHES CO,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,US05722G1004,Baker Hughes Company Class A Common Stock,NASDAQ,1.0,active,1.0,30.0,194.92302307506827,240.61007304946938,264.58476065312357,35.33,223.75064333140588,294.74288370691795,206.2089786135272,1.3172828436089128,0.9216017238801989,0.6846937176141155,-45.687049974401106,51.48180000000001,68.93180000000001,59.417296875,0.2600919159780738,0.7468512355690697,-1.147174034695031,1.745498699741657,0.3471449362848991,1.7830860570873106,1.1802248405956401,0.0,0.0,-0.45083122006199794,-1.2852752165409376,-1.147174034695031,11.803797468354427,82.4031006409416,94.2045454545454
DVN,1.0,2.5608165538846572,0.9854381886402317,DEVON ENERGY CO,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,US25179M1036,Devon Energy Corporation,NYSE,1.0,active,1.0,30.0,190.64248617705417,242.97106657460262,256.0816553884657,53.11,398.70973328198886,380.43466191856237,292.7546889351768,0.9541644714489541,0.7342551849069734,0.7353780112364946,-52.32858039754845,55.6244,70.82035,75.90840625,0.4626926312913038,0.7854296116864714,-0.5430711610486916,2.0107318414174284,0.03973860076883477,2.0363102964646376,0.9191901148869557,0.0,0.0,-1.024972046216921,-1.6481481481481541,-0.5430711610486916,8.765103420028675,85.58136270685127,89.61493582263711
WBA,1.0,2.306768857281509,0.8439019945644076,WALGREENS BOOTS,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Drug Retail,US9314271084,"Walgreens Boots Alliance, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,242.06442272113637,213.84651097664226,230.67688572815086,29.5567,265.18128674458586,252.85083431270724,227.5773207912584,0.9535018002844412,0.8581952504456077,0.8885568750451349,28.217911744494103,54.938199999999995,63.17685,68.861546875,0.32418244500183846,0.8695938464801585,-3.692733789507985,1.9347586283986904,-0.20708507324208045,1.9473105290086425,0.970186196309743,0.0,0.0,-1.3790457123790456,-1.3790457123790456,-3.692733789507985,1.8494141971054479,33.88040564343229,20.746503496503458
CARR,1.0,2.274545840763865,0.9440139280519377,CARRIER GLOB,Industrials,Capital Goods,Building Products,Building Products,US14448C1045,Carrier Global Corporation,NYSE,1.0,active,1.0,30.0,281.5804712398186,227.2126232839887,227.45458407638648,59.3,259.1125314835842,300.05423769916354,369.48445853721006,1.1580074339946511,1.4259613628938606,1.1689064293352025,54.367847955829916,55.6416,51.18075,49.343375,0.22963034851621808,1.0871587462082912,9.998145056575769,1.5330315353292985,0.6061741609111984,1.5745440342866939,1.0075243258535966,0.0,0.0,-0.08424599831509116,-0.4198152812762368,9.998145056575769,18.50519584332533,86.25176920900681,98.67162592986185
HAL,1.0,3.2597225557517637,1.3453119988924815,HALLIBURTON CO,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,US4062161017,Halliburton Company,NYSE,1.0,active,1.0,30.0,191.18003275972615,301.30411630993143,325.9722555751764,38.345,307.55389379797646,354.40317693820657,244.47757361485597,1.1523286945311904,0.7949097005269796,0.6651378545570414,-110.12408355020528,51.105199999999996,76.96505,74.909765625,0.30945970273083756,0.6640052855159582,-0.19521082769391462,2.6043814934511,0.3025220204761416,2.6204152825737332,1.0151294728034455,0.0,0.0,-1.1726804123711299,-1.8807574206755384,-0.19521082769391462,14.020220041629482,70.21531606008503,93.51851851851852
AR,1.0,4.076667582822025,1.489033522611567,ANTERO RESOURCES,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,US03674X1063,ANTERO RESOURCES CORPORATION,NYSE,1.0,active,1.0,30.0,353.8376845456797,369.90892872152057,407.6667582822025,26.5,126.89900956042152,128.96171464477155,167.953263878227,1.0162546980586786,1.3235191075172101,1.2252928789481834,-16.07124417584089,54.940400000000004,45.4165,47.201468750000004,0.26000902796484915,1.209701320004844,8.251633986928098,3.148050228607248,0.3377264484388271,3.0340984049114472,0.9435259606304631,0.0,0.0,0.5311077389984931,-0.9345794392523366,8.251633986928098,14.619377162629753,88.43109761443887,96.24060150375941
